time,a_x,a_y,a_z,g_x,g_y,g_z,temp
2021-01-31T16:27:03.967263593Z,-0.413958,-2.129612,9.793823,2511.250000,-1010.625000,2795.625000,9.562500
2021-01-31T16:27:03.983257281Z,-0.430708,-2.312663,9.881162,2660.000000,-3408.125000,2848.125000,9.562500
2021-01-31T16:27:03.999252479Z,-0.241675,-2.463411,9.559326,1986.250000,-1032.500000,2625.000000,9.562500
2021-01-31T16:27:04.015263614Z,-0.470190,-2.407180,9.555737,1846.250000,-1229.375000,2594.375000,9.562500
2021-01-31T16:27:04.031257667Z,-0.192622,-2.090131,9.871590,1771.875000,-2187.500000,2712.500000,9.562500
2021-01-31T16:27:04.047278541Z,-0.406780,-2.092524,9.797412,1605.625000,-1903.125000,2712.500000,9.562500
2021-01-31T16:27:04.063276760Z,-0.506082,-2.176272,10.115658,1680.000000,-1911.875000,2712.500000,9.625000
2021-01-31T16:27:04.079272843Z,-0.394816,-2.007578,10.076177,1645.000000,-1408.750000,2747.500000,9.562500
2021-01-31T16:27:04.095271843Z,-0.285942,-2.110470,10.630114,2065.000000,-1942.500000,2808.750000,9.562500
2021-01-31T16:27:04.111408236Z,-0.452243,-1.893919,10.261620,2095.625000,-612.500000,2887.500000,9.562500
2021-01-31T16:27:04.127450672Z,-0.534796,-1.822134,10.144372,2283.750000,-796.250000,2769.375000,9.562500
2021-01-31T16:27:04.143494931Z,-0.423530,-2.002793,10.683953,2830.625000,-1728.125000,2786.875000,9.625000
2021-01-31T16:27:04.159568044Z,-0.445065,-2.051845,10.443474,3189.375000,-1680.000000,2861.250000,9.562500
2021-01-31T16:27:04.175665479Z,-0.234497,-2.276771,9.661021,2782.500000,-1824.375000,2935.625000,9.562500
2021-01-31T16:27:04.191729061Z,-0.245264,-2.370091,10.094121,3145.625000,-616.875000,2852.500000,9.562500
2021-01-31T16:27:04.207860193Z,-0.293121,-2.502892,9.795020,3285.625000,-1719.375000,2826.250000,9.500000
2021-01-31T16:27:04.223859870Z,-0.123230,-2.583052,9.633504,2625.000000,-2813.125000,2721.250000,9.562500
2021-01-31T16:27:04.239855798Z,-0.269193,-2.472982,9.534202,2751.875000,-1649.375000,2681.875000,9.562500
2021-01-31T16:27:04.255938546Z,-0.417548,-2.337788,9.658628,2270.625000,-1290.625000,2524.375000,9.500000
2021-01-31T16:27:04.271931869Z,-0.254836,-2.236093,9.500702,1855.000000,-2485.000000,2555.000000,9.562500
2021-01-31T16:27:04.287925244Z,-0.214158,-2.070988,10.152746,2454.375000,-4405.625000,2730.000000,9.562500
2021-01-31T16:27:04.303922525Z,-0.552742,-2.136791,9.844072,1894.375000,-1946.875000,2625.000000,9.625000
2021-01-31T16:27:04.319919129Z,-0.385244,-1.923829,9.987641,1925.000000,-3093.125000,2668.750000,9.625000
2021-01-31T16:27:04.335912765Z,-0.439083,-2.001596,10.220942,2406.250000,-2786.875000,2738.750000,9.562500
2021-01-31T16:27:04.351909317Z,-0.447458,-2.072184,10.222138,2178.750000,-1067.500000,2743.125000,9.562500
2021-01-31T16:27:04.367905035Z,-0.458226,-1.915455,9.846465,1846.250000,-1273.125000,2655.625000,9.562500
2021-01-31T16:27:04.383897942Z,-0.345763,-2.001596,10.328619,3101.875000,-3399.375000,2668.750000,9.625000
2021-01-31T16:27:04.399892463Z,-0.417548,-2.151148,10.101300,2651.250000,-2524.375000,2808.750000,9.562500
2021-01-31T16:27:04.415895369Z,-0.035892,-2.207379,9.978070,2585.625000,-3434.375000,2922.500000,9.625000
2021-01-31T16:27:04.431891035Z,-0.314656,-2.197808,9.958927,3084.375000,-1955.625000,2905.000000,9.625000
2021-01-31T16:27:04.447886598Z,-0.374477,-2.074577,9.903893,2366.875000,-1404.375000,2765.000000,9.625000
2021-01-31T16:27:04.463910545Z,-0.234497,-2.065006,9.836893,2642.500000,-2673.125000,2716.875000,9.625000
2021-01-31T16:27:04.479907254Z,-0.430708,-2.256432,9.510273,2734.375000,-2384.375000,2835.000000,9.625000
2021-01-31T16:27:04.495901462Z,-0.484547,-2.621337,9.450454,1706.250000,-1190.000000,2550.625000,9.687500
2021-01-31T16:27:04.511893223Z,-0.092124,-2.402394,9.626326,1960.000000,-2874.375000,2642.500000,9.625000
2021-01-31T16:27:04.527889827Z,-0.497707,-2.258825,9.468399,1299.375000,-1802.500000,2765.000000,9.625000
2021-01-31T16:27:04.543884035Z,-0.491725,-2.143969,9.985250,988.750000,-2012.500000,2677.500000,9.625000
2021-01-31T16:27:04.559875952Z,-0.608973,-1.471586,10.077373,1312.500000,-2130.625000,2594.375000,9.562500
2021-01-31T16:27:04.575890472Z,-0.263210,-2.122434,9.485149,1614.375000,-3416.875000,2870.000000,9.562500
2021-01-31T16:27:04.591881868Z,-0.577867,-1.818545,9.605987,1631.875000,-1666.875000,2782.500000,9.562500
2021-01-31T16:27:04.607878316Z,-0.775275,-2.164308,10.754541,1120.000000,-3307.500000,2843.750000,9.500000
2021-01-31T16:27:04.623875337Z,-0.241675,-2.082952,9.626326,1701.875000,-721.875000,2677.500000,9.562500
2021-01-31T16:27:04.639928190Z,-0.178265,-1.907080,9.868000,2104.375000,-2126.250000,2633.750000,9.625000
2021-01-31T16:27:04.656020365Z,-0.545564,-1.939383,9.748360,2708.125000,-2100.000000,2948.750000,9.625000
2021-01-31T16:27:04.672103477Z,-0.333799,-2.289931,10.205389,2541.875000,-1719.375000,2681.875000,9.625000
2021-01-31T16:27:04.688103102Z,-0.396012,-2.227718,9.710074,2419.375000,-2598.750000,2756.250000,9.625000
2021-01-31T16:27:04.704096946Z,-0.238086,-2.374876,10.015160,2878.750000,-1128.750000,2891.875000,9.625000
2021-01-31T16:27:04.720245682Z,-0.256032,-2.341377,9.839286,1925.000000,-1837.500000,2703.750000,9.625000
2021-01-31T16:27:04.736239891Z,-0.119641,-2.542374,9.793823,2301.250000,-2458.750000,2756.250000,9.562500
2021-01-31T16:27:04.752233787Z,-0.397209,-2.471786,9.931411,1684.375000,-2226.875000,2633.750000,9.562500
2021-01-31T16:27:04.768229505Z,-0.226122,-2.459821,9.945767,1496.250000,-1631.875000,2642.500000,9.625000
2021-01-31T16:27:04.784251526Z,-0.342174,-2.386841,9.931411,1448.125000,-2476.250000,2603.125000,9.625000
2021-01-31T16:27:04.800247921Z,-0.491725,-2.213361,10.139585,1128.750000,-1575.000000,2651.250000,9.562500
2021-01-31T16:27:04.816246088Z,-0.393619,-1.951347,10.444671,1321.250000,-1448.125000,2695.000000,9.562500
2021-01-31T16:27:04.832242953Z,-0.463011,-1.813759,10.706684,1505.000000,-2865.625000,2765.000000,9.562500
2021-01-31T16:27:04.848237421Z,-0.886541,-1.741975,9.872787,1658.125000,415.625000,2677.500000,9.562500
2021-01-31T16:27:04.864231838Z,-0.386441,-1.872384,9.731609,1421.875000,-3504.375000,2756.250000,9.625000
2021-01-31T16:27:04.880250525Z,-0.242871,-2.183451,11.237891,2305.625000,-2625.000000,2957.500000,9.625000
2021-01-31T16:27:04.896248431Z,-0.635294,-1.844866,8.468199,1413.125000,3158.750000,2576.875000,9.625000
2021-01-31T16:27:04.912239567Z,-0.321835,-2.551945,10.737792,1916.250000,-6811.875000,3027.500000,9.625000
2021-01-31T16:27:04.928237525Z,-0.276371,-2.020739,10.632507,2537.500000,2323.125000,2865.625000,9.625000
2021-01-31T16:27:04.944234390Z,-0.522832,-2.127219,9.725628,1697.500000,-2012.500000,2808.750000,9.562500
2021-01-31T16:27:04.960227921Z,-0.141177,-2.346163,10.181459,2095.625000,-2948.750000,2813.125000,9.562500
2021-01-31T16:27:04.976226088Z,-0.502493,-2.355734,9.671788,2218.125000,2568.125000,2633.750000,9.625000
2021-01-31T16:27:04.992217484Z,-0.293121,-2.329413,10.523634,1343.125000,-4217.500000,2738.750000,9.625000
2021-01-31T16:27:05.008217161Z,-0.349352,-2.359323,9.944571,2051.875000,385.000000,2677.500000,9.625000
2021-01-31T16:27:05.024214129Z,-0.417548,-2.033899,10.615757,1995.000000,-2905.000000,2585.625000,9.625000
2021-01-31T16:27:05.040209587Z,-0.293121,-1.945365,10.252048,1850.625000,-1911.875000,2642.500000,9.625000
2021-01-31T16:27:05.056206295Z,-0.454636,-2.141576,10.230514,2082.500000,-441.875000,2686.250000,9.625000
2021-01-31T16:27:05.072203940Z,-0.308674,-1.984846,10.255639,2205.000000,-2476.250000,2550.625000,9.625000
2021-01-31T16:27:05.088236429Z,-0.465404,-2.261217,10.074981,2191.875000,-105.000000,2493.750000,9.625000
2021-01-31T16:27:05.104233085Z,-0.448654,-2.230111,9.896714,2100.000000,-1837.500000,2511.250000,9.562500
2021-01-31T16:27:05.120224220Z,-0.291924,-2.068595,10.086944,2410.625000,-1767.500000,2485.000000,9.625000
2021-01-31T16:27:05.136253062Z,-0.540778,-2.196611,9.934999,2191.875000,-1071.875000,2471.875000,9.562500
2021-01-31T16:27:05.152306071Z,-0.300299,-2.094916,10.101300,2511.250000,-2489.375000,2362.500000,9.625000
2021-01-31T16:27:05.168393818Z,-0.625723,-2.115255,10.353743,2489.375000,-1828.750000,2410.625000,9.500000
2021-01-31T16:27:05.184556408Z,-0.435494,-2.220540,9.523434,2016.875000,-1478.750000,2371.250000,9.625000
2021-01-31T16:27:05.200556449Z,-0.345763,-2.193022,10.144372,2480.625000,-2607.500000,2489.375000,9.625000
2021-01-31T16:27:05.216520710Z,-0.668794,-2.023132,9.796216,2266.250000,-455.000000,2327.500000,9.625000
2021-01-31T16:27:05.232480960Z,-0.515653,-2.086541,9.937392,1881.250000,-3403.750000,2270.625000,9.625000
2021-01-31T16:27:05.248441575Z,-0.569492,-2.050649,9.899107,2305.625000,-1028.125000,2375.625000,9.562500
2021-01-31T16:27:05.264401357Z,-0.640080,-1.903490,10.118051,2388.750000,-1216.250000,2235.625000,9.625000
2021-01-31T16:27:05.280361138Z,-0.629312,-2.012364,9.963714,1911.875000,-2353.750000,2205.000000,9.625000
2021-01-31T16:27:05.296320764Z,-0.538385,-2.020739,9.986445,2506.875000,-1833.125000,2209.375000,9.562500
2021-01-31T16:27:05.312279452Z,-0.604188,-2.057827,9.864411,2331.875000,-3136.875000,2305.625000,9.562500
2021-01-31T16:27:05.328240015Z,-0.805185,-2.173879,9.676575,1960.000000,-511.875000,2078.125000,9.625000
2021-01-31T16:27:05.344352866Z,-0.659223,-1.825724,10.057034,2375.625000,-2253.125000,2226.875000,9.625000
2021-01-31T16:27:05.360321501Z,-0.308674,-2.072184,10.080962,2244.375000,-2712.500000,2248.750000,9.625000
2021-01-31T16:27:05.376285814Z,-0.550349,-2.176272,9.716056,3298.750000,-1470.000000,2209.375000,9.562500
2021-01-31T16:27:05.392248252Z,-0.678365,-2.115255,9.706485,2266.250000,-2616.250000,2183.125000,9.625000
2021-01-31T16:27:05.408208034Z,-0.637687,-2.213361,9.946963,2270.625000,-1246.875000,2288.125000,9.625000
2021-01-31T16:27:05.424168076Z,-0.526421,-1.903490,9.844072,2423.750000,-1850.625000,2165.625000,9.625000
2021-01-31T16:27:05.440126764Z,-0.769292,-1.957329,10.309477,2441.250000,-2423.750000,2143.750000,9.625000
2021-01-31T16:27:05.456088212Z,-0.742971,-1.950150,9.641878,2318.750000,-1076.250000,2038.750000,9.625000
2021-01-31T16:27:05.472046223Z,-0.534796,-2.080559,9.962516,2436.875000,-3053.750000,2030.000000,9.625000
2021-01-31T16:27:05.488006109Z,-0.582652,-2.102095,9.629914,2340.625000,-1789.375000,1981.875000,9.625000
2021-01-31T16:27:05.503966411Z,-0.565903,-2.279164,9.550952,2065.000000,-1999.375000,2034.375000,9.625000
2021-01-31T16:27:05.519925152Z,-0.701097,-2.023132,10.387242,3185.000000,-984.375000,1872.500000,9.562500
2021-01-31T16:27:05.535885975Z,-0.752543,-1.715654,10.072588,2301.250000,-2143.750000,2021.250000,9.562500
2021-01-31T16:27:05.551845652Z,-0.623330,-1.849652,9.984053,1916.250000,-3355.625000,1911.875000,9.562500
2021-01-31T16:27:05.567804236Z,-0.681954,-1.966900,9.735199,2034.375000,-875.000000,1776.250000,9.687500
2021-01-31T16:27:05.583763810Z,-0.733400,-1.964507,9.706485,1868.125000,-1273.125000,1754.375000,9.625000
2021-01-31T16:27:05.599723175Z,-0.634098,-2.051845,10.055838,1815.625000,-1610.000000,1688.750000,9.687500
2021-01-31T16:27:05.615684206Z,-0.753739,-1.765903,9.742377,1872.500000,-1071.875000,1666.875000,9.687500
2021-01-31T16:27:05.631665133Z,-0.768096,-1.690529,10.033106,1863.750000,-2791.250000,1697.500000,9.625000
2021-01-31T16:27:05.647701892Z,-0.680758,-1.860420,9.760324,2296.875000,-1115.625000,1570.625000,9.687500
2021-01-31T16:27:05.663805785Z,-0.734596,-1.887937,9.824929,1802.500000,-2778.125000,1605.625000,9.687500
2021-01-31T16:27:05.679768223Z,-0.618545,-1.811367,9.522238,2082.500000,-1732.500000,1618.750000,9.687500
2021-01-31T16:27:05.695731338Z,-0.815953,-1.942972,9.524631,1876.875000,-2135.000000,1491.875000,9.750000
2021-01-31T16:27:05.711690755Z,-0.794417,-2.159522,10.133603,1833.125000,-2366.875000,1496.250000,9.687500
2021-01-31T16:27:05.727651474Z,-0.744168,-1.919044,10.161121,2218.125000,-1050.000000,1513.750000,9.687500
2021-01-31T16:27:05.743609954Z,-0.574277,-2.128416,10.133603,1701.875000,-3119.375000,1588.125000,9.687500
2021-01-31T16:27:05.759571194Z,-0.861416,-1.853241,9.998409,1806.875000,-901.250000,1588.125000,9.687500
2021-01-31T16:27:05.775533996Z,-0.707079,-1.960918,9.689735,1308.125000,-1973.125000,1531.250000,9.687500
2021-01-31T16:27:05.791493882Z,-0.759721,-2.033899,10.529616,1596.875000,-2126.250000,1631.875000,9.625000
2021-01-31T16:27:05.807455330Z,-0.782453,-1.948954,10.140782,1435.000000,-113.750000,1570.625000,9.625000
2021-01-31T16:27:05.823419070Z,-0.836291,-1.793421,10.444671,1351.875000,-2673.125000,1631.875000,9.687500
2021-01-31T16:27:05.839404737Z,-0.704686,-1.854438,9.795020,1365.000000,-336.875000,1531.250000,9.687500
2021-01-31T16:27:05.855368529Z,-0.833899,-1.928615,10.522437,1277.500000,-1850.625000,1566.250000,9.625000
2021-01-31T16:27:05.871327373Z,-0.754936,-1.886741,9.607183,1023.750000,-835.625000,1588.125000,9.625000
2021-01-31T16:27:05.887302206Z,-0.698704,-1.712065,10.573883,1312.500000,-2253.125000,1627.500000,9.625000
2021-01-31T16:27:05.903312924Z,-1.098306,-1.819742,10.370493,1281.875000,48.125000,1618.750000,9.687500
2021-01-31T16:27:05.919311403Z,-0.811167,-1.655833,10.063015,1351.875000,-1273.125000,1627.500000,9.625000
2021-01-31T16:27:05.935310663Z,-0.722632,-1.735993,9.964910,1426.250000,-1802.500000,1745.625000,9.625000
2021-01-31T16:27:05.951449659Z,-0.692722,-1.957329,10.073784,1828.750000,26.250000,1701.875000,9.625000
2021-01-31T16:27:05.967448451Z,-0.720240,-1.838884,10.344172,1662.500000,-1741.250000,1710.625000,9.625000
2021-01-31T16:27:05.983441617Z,-0.829113,-1.960918,10.218549,1671.250000,-17.500000,1666.875000,9.625000
2021-01-31T16:27:05.999454418Z,-0.727418,-1.539781,10.351351,2266.250000,-630.000000,1540.000000,9.625000
2021-01-31T16:27:06.015513104Z,-0.520439,-2.114059,10.559525,2362.500000,-1767.500000,1780.625000,9.625000
2021-01-31T16:27:06.031512415Z,-0.844666,-1.737189,10.139585,2695.000000,463.750000,1785.000000,9.687500
2021-01-31T16:27:06.047510529Z,-0.867398,-1.983650,10.186246,2051.875000,-1841.875000,1636.250000,9.687500
2021-01-31T16:27:06.063506455Z,-0.344566,-1.902294,9.695717,2340.625000,-441.875000,1666.875000,9.625000
2021-01-31T16:27:06.079503788Z,-0.555135,-2.254039,9.181261,1977.500000,-1841.875000,1649.375000,9.687500
2021-01-31T16:27:06.095498568Z,-0.508475,-2.215754,10.304690,1946.875000,-1837.500000,1505.000000,9.625000
2021-01-31T16:27:06.111517775Z,-0.625723,-2.213361,9.789038,1715.000000,297.500000,1531.250000,9.625000
2021-01-31T16:27:06.127552138Z,-0.592224,-2.092524,9.821341,1255.625000,-2555.000000,1470.000000,9.625000
2021-01-31T16:27:06.143592230Z,-0.768096,-1.646262,9.932607,1019.375000,-74.375000,1421.875000,9.687500
2021-01-31T16:27:06.159664404Z,-0.746561,-1.569692,10.681561,1260.000000,-2323.125000,1404.375000,9.625000
2021-01-31T16:27:06.175814702Z,-0.847059,-1.657030,10.072588,1128.750000,-1986.250000,1391.250000,9.625000
2021-01-31T16:27:06.191885366Z,-0.768096,-1.789831,10.345367,1723.750000,-2533.125000,1505.000000,9.625000
2021-01-31T16:27:06.207886031Z,-0.976272,-1.548156,10.493724,2130.625000,-1286.250000,1548.750000,9.625000
2021-01-31T16:27:06.223921332Z,-0.827917,-1.500300,10.560723,2489.375000,-2213.750000,1653.750000,9.625000
2021-01-31T16:27:06.239884603Z,-0.892523,-1.797010,10.005588,2520.000000,-2296.875000,1675.625000,9.687500
2021-01-31T16:27:06.255845738Z,-0.547956,-2.051845,7.727620,2038.750000,-3653.125000,1723.750000,9.687500
2021-01-31T16:27:06.271808436Z,0.215354,-2.587838,9.674182,1610.000000,-3578.750000,1080.625000,9.625000
2021-01-31T16:27:06.287767436Z,-1.173679,-2.665605,10.805987,2546.250000,5635.000000,1080.625000,9.625000
2021-01-31T16:27:06.303732686Z,0.135194,-1.678565,8.958728,511.875000,-4725.000000,1531.250000,9.687500
2021-01-31T16:27:06.319691061Z,-0.291924,-2.433501,8.854640,245.000000,-4396.875000,1290.625000,9.562500
2021-01-31T16:27:06.335650998Z,-0.689133,-2.380858,9.157332,1583.750000,1063.125000,971.250000,9.625000
2021-01-31T16:27:06.351610102Z,-0.374477,-1.886741,11.060822,844.375000,-6453.125000,980.000000,9.562500
2021-01-31T16:27:06.367570977Z,-0.613759,-1.203590,9.421739,625.625000,175.000000,1019.375000,9.562500
2021-01-31T16:27:06.383529092Z,-0.618545,-2.500499,11.191232,2143.750000,-4808.125000,201.250000,9.687500
2021-01-31T16:27:06.399490540Z,-0.920040,-1.896312,11.794223,2852.500000,-284.375000,1260.000000,9.625000
2021-01-31T16:27:06.415450165Z,-0.699901,-1.844866,10.608579,2056.250000,-2620.625000,1216.250000,9.625000
2021-01-31T16:27:06.431409581Z,-1.277767,-1.929811,11.172089,4239.375000,-26.250000,1548.750000,9.687500
2021-01-31T16:27:06.447369154Z,-0.775275,-1.716850,10.299905,4873.750000,-1723.750000,1911.875000,9.562500
2021-01-31T16:27:06.463328988Z,-0.771685,-2.306681,9.649057,2537.500000,-4729.375000,1719.375000,9.625000
2021-01-31T16:27:06.479287467Z,-0.653241,-2.575874,9.546165,4703.125000,953.750000,1846.250000,9.625000
2021-01-31T16:27:06.495248446Z,-0.746561,-2.350948,10.292727,4011.875000,-1382.500000,1684.375000,9.687500
2021-01-31T16:27:06.511208019Z,-0.842274,-2.639283,8.266006,1233.750000,774.375000,1386.875000,9.687500
2021-01-31T16:27:06.527167071Z,-0.284746,-2.682354,8.831908,2489.375000,-3136.875000,1837.500000,9.625000
2021-01-31T16:27:06.543125863Z,-0.582652,-1.843670,11.058430,2296.875000,188.125000,1828.750000,9.625000
2021-01-31T16:27:06.559086998Z,-1.138984,-2.233700,7.473981,-463.750000,2498.125000,1312.500000,9.562500
2021-01-31T16:27:06.575154277Z,-1.105484,-2.621337,8.912067,83.125000,-2996.875000,1487.500000,9.625000
2021-01-31T16:27:06.591113850Z,-0.290728,-1.185644,8.792427,730.625000,2436.875000,1666.875000,9.625000
2021-01-31T16:27:06.607090401Z,-1.202393,-1.374677,11.492726,1203.125000,-4348.750000,1960.000000,9.687500
2021-01-31T16:27:06.623049922Z,-0.686740,-0.796810,8.328219,-96.250000,1697.500000,1583.750000,9.687500
2021-01-31T16:27:06.639115899Z,-0.510868,-2.158326,12.641282,2209.375000,-6116.250000,1894.375000,9.625000
2021-01-31T16:27:06.655124064Z,-0.789631,-1.342373,10.512867,2607.500000,472.500000,2025.625000,9.687500
2021-01-31T16:27:06.671123793Z,-0.573081,-2.185843,11.173285,1981.875000,980.000000,1706.250000,9.687500
2021-01-31T16:27:06.687104615Z,0.005982,-1.507478,11.991631,3548.125000,-389.375000,1793.750000,9.687500
2021-01-31T16:27:06.703069188Z,-0.626920,-2.429911,10.219746,4090.625000,778.750000,1575.000000,9.687500
2021-01-31T16:27:06.719032979Z,-0.222532,-2.973082,9.458827,2362.500000,-4585.000000,1505.000000,9.687500
2021-01-31T16:27:06.734991042Z,-0.063410,-2.495714,10.491331,4278.750000,-1128.750000,1640.625000,9.687500
2021-01-31T16:27:06.750963740Z,-0.723829,-2.432304,9.323634,2458.750000,-2428.125000,1290.625000,9.687500
2021-01-31T16:27:06.766944145Z,-0.588634,-2.311467,10.365707,2852.500000,-4515.000000,1281.875000,9.687500
2021-01-31T16:27:06.782908249Z,-0.643669,-2.173879,9.548558,2795.625000,-389.375000,1211.875000,9.625000
2021-01-31T16:27:06.798870166Z,-0.874577,-2.094916,10.107283,2410.625000,-4375.000000,1286.250000,9.625000
2021-01-31T16:27:06.814869426Z,-0.754936,-2.216950,9.834501,2003.750000,-3075.625000,1194.375000,9.625000
2021-01-31T16:27:06.830830196Z,-0.693919,-1.964507,10.137194,2235.625000,-2668.750000,1295.000000,9.625000
2021-01-31T16:27:06.846789769Z,-0.668794,-1.774278,10.274779,2283.750000,-3202.500000,1225.000000,9.625000
2021-01-31T16:27:06.862752050Z,-1.070788,-1.908276,9.753145,1732.500000,-1260.000000,1194.375000,9.687500
2021-01-31T16:27:06.878712561Z,-0.721436,-1.964507,10.096515,2034.375000,-3631.250000,1351.875000,9.687500
2021-01-31T16:27:06.894674634Z,-0.774078,-1.586441,9.314062,1833.125000,-953.750000,1400.000000,9.687500
2021-01-31T16:27:06.910636342Z,-1.013360,-1.624727,10.095319,2095.625000,-2699.375000,1618.750000,9.687500
2021-01-31T16:27:06.926653726Z,-0.928415,-1.337588,10.169496,2078.125000,-1281.875000,1596.875000,9.625000
2021-01-31T16:27:06.942656110Z,-0.975075,-1.615155,9.797412,1890.000000,-1623.125000,1631.875000,9.625000
2021-01-31T16:27:06.958652922Z,-0.875773,-1.708475,9.943375,2047.500000,-896.875000,1776.250000,9.687500
2021-01-31T16:27:06.974646661Z,-0.619741,-2.204986,9.535398,1872.500000,4.375000,1754.375000,9.625000
2021-01-31T16:27:06.990637223Z,-0.734596,-1.707279,9.346365,1767.500000,-161.875000,1771.875000,9.687500
2021-01-31T16:27:07.006630441Z,-0.885344,-1.761117,9.644272,1955.625000,498.750000,1666.875000,9.687500
2021-01-31T16:27:07.022625690Z,-0.675972,-1.768296,10.169496,1981.875000,-1653.750000,1719.375000,9.687500
2021-01-31T16:27:07.038623542Z,-0.588634,-2.076970,9.686146,1553.125000,-503.125000,1715.000000,9.625000
2021-01-31T16:27:07.054628374Z,-0.506082,-1.960918,9.918249,1653.750000,-958.125000,1750.000000,9.687500
2021-01-31T16:27:07.070622373Z,-0.587438,-1.942972,10.289137,1369.375000,-275.625000,1540.000000,9.687500
2021-01-31T16:27:07.086616424Z,-0.742971,-2.057827,10.179067,1343.125000,-1264.375000,1592.500000,9.687500
2021-01-31T16:27:07.102609381Z,-0.478565,-2.008775,10.407581,1391.250000,-2156.875000,1505.000000,9.687500
2021-01-31T16:27:07.118615515Z,-0.829113,-1.884348,10.181459,1496.250000,-122.500000,1566.250000,9.687500
2021-01-31T16:27:07.134644252Z,-0.762114,-1.941776,9.974482,1006.250000,-2458.750000,1474.375000,9.625000
2021-01-31T16:27:07.150690750Z,-0.498904,-1.868794,10.662418,1802.500000,-1925.000000,1631.875000,9.687500
2021-01-31T16:27:07.166813548Z,-0.784846,-1.737189,10.348958,1898.750000,-1076.250000,1439.375000,9.625000
2021-01-31T16:27:07.182861868Z,-0.543171,-1.627119,11.015360,1929.375000,-3836.875000,1579.375000,9.625000
2021-01-31T16:27:07.199071903Z,-0.641276,-2.126023,10.609775,2699.375000,-875.000000,1671.250000,9.687500
2021-01-31T16:27:07.215066996Z,-0.722632,-2.493321,9.312866,1627.500000,-1251.250000,1347.500000,9.687500
2021-01-31T16:27:07.231159690Z,-0.486939,-2.073381,10.035499,2047.500000,-2441.250000,1233.750000,9.687500
2021-01-31T16:27:07.247158324Z,-0.732204,-2.258825,10.551151,2721.250000,-651.875000,1601.250000,9.625000
2021-01-31T16:27:07.263154927Z,-0.686740,-2.116452,9.822537,1465.625000,-2747.500000,1417.500000,9.625000
2021-01-31T16:27:07.279149759Z,-0.520439,-2.256432,10.046266,1890.000000,-1220.625000,1325.625000,9.562500
2021-01-31T16:27:07.295145477Z,-0.778864,-2.041078,9.888339,2187.500000,-1561.875000,1461.250000,9.687500
2021-01-31T16:27:07.311135726Z,-0.661615,-2.047060,10.474581,1671.250000,-3692.500000,1404.375000,9.687500
2021-01-31T16:27:07.327150036Z,-1.026521,-2.024328,9.736395,1890.000000,-196.875000,1365.000000,9.625000
2021-01-31T16:27:07.343140129Z,-0.836291,-1.789831,10.480563,1903.125000,-2786.875000,1461.250000,9.687500
2021-01-31T16:27:07.359135117Z,-0.665205,-1.663012,10.260423,2240.000000,-1863.750000,1596.875000,9.687500
2021-01-31T16:27:07.375128647Z,-0.776471,-2.008775,9.729217,1855.000000,-3294.375000,1588.125000,9.625000
2021-01-31T16:27:07.391121084Z,-0.742971,-2.123630,10.144372,2139.375000,-1701.875000,1557.500000,9.625000
2021-01-31T16:27:07.407152686Z,-0.857827,-2.025524,9.988838,2406.250000,-441.875000,1548.750000,9.625000
2021-01-31T16:27:07.423158559Z,-0.635294,-1.987239,10.217353,2104.375000,-3403.750000,1658.125000,9.625000
2021-01-31T16:27:07.441834838Z,-0.668794,-2.085345,10.137194,2673.125000,-109.375000,1631.875000,9.625000
2021-01-31T16:27:07.457892273Z,-0.818345,-2.012364,9.561719,1942.500000,-1277.500000,1435.000000,9.562500
2021-01-31T16:27:07.473901272Z,-0.443869,-2.199004,9.425328,2318.750000,-2883.125000,1675.625000,9.625000
2021-01-31T16:27:07.489895531Z,-0.707079,-1.828116,10.530812,2660.000000,-546.875000,1758.750000,9.687500
2021-01-31T16:27:07.505892342Z,-0.792024,-2.096112,9.206386,1146.250000,-883.750000,1435.000000,9.687500
2021-01-31T16:27:07.521887695Z,-0.695115,-2.262414,10.800005,1938.125000,-3653.125000,1631.875000,9.625000
2021-01-31T16:27:07.537886381Z,-0.723829,-1.529014,9.397811,1666.875000,678.125000,1509.375000,9.625000
2021-01-31T16:27:07.554094333Z,-0.530010,-1.819742,10.786844,1710.625000,-4777.500000,1653.750000,9.625000
2021-01-31T16:27:07.570091821Z,-0.794417,-1.928615,10.192227,2205.000000,511.875000,1531.250000,9.625000
2021-01-31T16:27:07.586098893Z,-0.807578,-1.982454,10.359726,1920.625000,-2231.250000,1553.125000,9.687500
2021-01-31T16:27:07.602093829Z,-0.510868,-2.014757,10.143176,1732.500000,-1820.000000,1557.500000,9.625000
2021-01-31T16:27:07.618091213Z,-0.778864,-1.587638,10.011569,2012.500000,96.250000,1470.000000,9.687500
2021-01-31T16:27:07.634124273Z,-0.580260,-1.909473,10.484153,2091.250000,-4191.250000,1557.500000,9.687500
2021-01-31T16:27:07.650221811Z,-0.766900,-1.868794,10.503295,2310.000000,-533.750000,1518.125000,9.687500
2021-01-31T16:27:07.666298204Z,-0.923629,-2.017149,10.421940,2283.750000,-1544.375000,1496.250000,9.687500
2021-01-31T16:27:07.682302411Z,-0.531207,-2.009971,9.504292,1911.875000,-2673.125000,1601.250000,9.687500
2021-01-31T16:27:07.698296722Z,-0.929612,-1.408176,9.341579,1496.250000,-1128.750000,1413.125000,9.687500
